,level_0,index,time,Slope,PID,condition,method,Target,ss,label,label_all,Time Period,Time
2133,1833,3633,592,0.16130864297477154,18,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2134,1834,3634,616,0.11534497896488254,18,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2135,1835,3635,640,0.0603266312801655,18,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2136,1836,3636,664,0.05252612498422147,18,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2137,1837,3637,688,0.08278574048228754,18,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2138,1838,3638,712,0.1122473040058098,18,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2139,1839,3639,736,0.1296873587045212,18,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2140,1840,3640,760,0.11834966368437312,18,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2141,1841,3641,784,0.07500916906237631,18,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2142,1842,3642,808,0.013753195044650592,18,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2143,1843,3643,832,-0.059827493814211964,18,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2144,1844,3644,856,-0.15459006245392234,18,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2145,1845,3645,880,-0.1655577496436284,18,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2146,1846,3646,904,-0.09549965590828365,18,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2147,1847,3647,928,-0.02217918700456511,18,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2148,1848,3648,952,0.011595909210361325,18,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2149,1849,3649,976,0.029697110488580383,18,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2150,1900,3800,-200,-0.020550630107060278,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Pre,Pre
2151,1901,3801,-176,0.0147531659217777,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Pre,Pre
2152,1902,3802,-152,0.0026098757576415166,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Pre,Pre
2153,1903,3803,-128,-0.03139559997618424,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Pre,Pre
2154,1904,3804,-104,0.0034985943844362192,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Pre,Pre
2155,1905,3805,-80,0.06683500431398166,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Pre,Pre
2156,1906,3806,-56,0.09370738829773285,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Pre,Pre
2157,1907,3807,-32,0.12941794401859133,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Pre,Pre
2158,1908,3808,-8,0.13965822101952116,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Pre,Pre
2159,1909,3809,16,0.11300600395630737,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Stim,Stim
2160,1910,3810,40,0.09311117006581345,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Stim,Stim
2161,1911,3811,64,0.07886153551054638,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Stim,Stim
2162,1912,3812,88,0.09414185208815651,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Stim,Stim
2163,1913,3813,112,0.09319732115207896,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Stim,Stim
2164,1914,3814,136,0.03827136372134749,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Stim,Stim
2165,1915,3815,160,0.03284700096120798,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Stim,Stim
2166,1916,3816,184,0.10418249657974275,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Stim,Stim
2167,1917,3817,208,0.1445424076597516,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2168,1918,3818,232,0.15671568023495633,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2169,1919,3819,256,0.13543153058004054,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2170,1920,3820,280,0.10751290143688948,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2171,1921,3821,304,0.0950219579927349,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2172,1922,3822,328,0.11338681564696544,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2173,1923,3823,352,0.15811388287786432,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2174,1924,3824,376,0.20792618968063734,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2175,1925,3825,400,0.262019579992036,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2176,1926,3826,424,0.2904772477278436,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2177,1927,3827,448,0.27872934395042553,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2178,1928,3828,472,0.22725206425455932,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2179,1929,3829,496,0.16299640283333353,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2180,1930,3830,520,0.12209639888335538,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2181,1931,3831,544,0.08196182575590748,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2182,1932,3832,568,0.03808815191394207,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2183,1933,3833,592,0.020508663919137287,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2184,1934,3834,616,0.005312344890071735,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2185,1935,3835,640,-0.03781893974952663,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2186,1936,3836,664,-0.08920426426821937,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2187,1937,3837,688,-0.11081035234985326,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2188,1938,3838,712,-0.08321567179752377,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2189,1939,3839,736,-0.059867495212515436,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2190,1940,3840,760,-0.05050209513121371,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2191,1941,3841,784,-0.03887237419971439,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2192,1942,3842,808,0.020875352488764726,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2193,1943,3843,832,0.12328804898784966,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2194,1944,3844,856,0.1522730695547043,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2195,1945,3845,880,0.10178075947376479,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2196,1946,3846,904,0.02413318902700039,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2197,1947,3847,928,-0.04917924751203826,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2198,1948,3848,952,-0.07369533160064896,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2199,1949,3849,976,-0.07445067504094571,19,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2200,2000,4000,-200,0.11905100418313297,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Pre,Pre
2201,2001,4001,-176,0.1294339757506266,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Pre,Pre
2202,2002,4002,-152,0.12535388391050636,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Pre,Pre
2203,2003,4003,-128,0.069362860620631,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Pre,Pre
2204,2004,4004,-104,-0.013148630309665899,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Pre,Pre
2205,2005,4005,-80,0.04306501035867308,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Pre,Pre
2206,2006,4006,-56,0.12924467430694347,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Pre,Pre
2207,2007,4007,-32,0.1771624842028682,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Pre,Pre
2208,2008,4008,-8,0.14481883930858075,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Pre,Pre
2209,2009,4009,16,0.048119696758621315,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Stim,Stim
2210,2010,4010,40,-0.04236297676683685,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Stim,Stim
2211,2011,4011,64,-0.053106403118132944,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Stim,Stim
2212,2012,4012,88,0.03139096347508853,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Stim,Stim
2213,2013,4013,112,0.11772137644801565,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Stim,Stim
2214,2014,4014,136,0.16106877034712544,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Stim,Stim
2215,2015,4015,160,0.15187316004229245,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Stim,Stim
2216,2016,4016,184,0.10930216277090493,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Stim,Stim
2217,2017,4017,208,0.10147470148495208,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2218,2018,4018,232,0.13232158416497894,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2219,2019,4019,256,0.09797005971978719,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2220,2020,4020,280,-0.04016905052679253,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2221,2021,4021,304,-0.04809423889826789,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2222,2022,4022,328,-0.006015033658495342,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2223,2023,4023,352,0.051286227118803096,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2224,2024,4024,376,0.059342574268177545,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2225,2025,4025,400,0.01545691676202692,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2226,2026,4026,424,0.043654431970077893,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2227,2027,4027,448,0.09285316105255981,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2228,2028,4028,472,0.08371497609532318,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2229,2029,4029,496,0.028143975815141085,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2230,2030,4030,520,-0.016259119933200873,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2231,2031,4031,544,-0.023880537202907597,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2232,2032,4032,568,-0.015191373285143818,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2233,2033,4033,592,0.0058622057776953175,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2234,2034,4034,616,0.03923134061059668,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2235,2035,4035,640,0.0384993287155779,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2236,2036,4036,664,0.04383957947768239,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2237,2037,4037,688,0.05143471747834958,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2238,2038,4038,712,0.03229342627329335,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2239,2039,4039,736,0.01574794502766659,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2240,2040,4040,760,0.07716616259393953,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2241,2041,4041,784,0.1264343393479442,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2242,2042,4042,808,0.08709001826761413,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2243,2043,4043,832,-0.00105593391953605,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2244,2044,4044,856,-0.04611308432511568,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2245,2045,4045,880,-0.05220187476497499,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2246,2046,4046,904,-0.044314017777754795,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2247,2047,4047,928,-0.05034251464824913,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2248,2048,4048,952,-0.07971718009104393,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2249,2049,4049,976,-0.09760098031710535,20,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Second half,Second half
2250,2100,4200,-200,0.0704292677651772,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Pre,Pre
2251,2101,4201,-176,0.04103994327524423,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Pre,Pre
2252,2102,4202,-152,0.003337072238624554,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Pre,Pre
2253,2103,4203,-128,-0.006113907203371409,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Pre,Pre
2254,2104,4204,-104,0.022452404241800603,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Pre,Pre
2255,2105,4205,-80,0.056416579543387475,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Pre,Pre
2256,2106,4206,-56,0.048157482295677435,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Pre,Pre
2257,2107,4207,-32,-0.015248250805200718,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Pre,Pre
2258,2108,4208,-8,-0.0427231902416871,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Pre,Pre
2259,2109,4209,16,-0.016037240111827784,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Stim,Stim
2260,2110,4210,40,0.050684202785244735,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Stim,Stim
2261,2111,4211,64,0.12310975301952538,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Stim,Stim
2262,2112,4212,88,0.16029370994206713,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Stim,Stim
2263,2113,4213,112,0.16769004223702422,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Stim,Stim
2264,2114,4214,136,0.2158903749347804,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Stim,Stim
2265,2115,4215,160,0.2884636083964632,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Stim,Stim
2266,2116,4216,184,0.33813750714904106,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,Stim,Stim
2267,2117,4217,208,0.3517199870241279,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2268,2118,4218,232,0.3536443684040614,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2269,2119,4219,256,0.34731104042312316,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2270,2120,4220,280,0.30244586712436694,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2271,2121,4221,304,0.19506470407976095,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2272,2122,4222,328,0.14086961281450294,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2273,2123,4223,352,0.14125527224155296,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2274,2124,4224,376,0.11986694432666839,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2275,2125,4225,400,0.057380745031551016,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2276,2126,4226,424,0.015774457418131303,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2277,2127,4227,448,0.058105797124015396,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2278,2128,4228,472,0.12267258718302136,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2279,2129,4229,496,0.13470802457566408,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2280,2130,4230,520,0.08149812183788234,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
2281,2131,4231,544,0.021930082321048372,21,ss1_vdis,Observed,distractor,1,distractor_ss1_vdis,distractor_ss1_vdis,First half,First half
